region,council,mc_name,declaration
Київська область,"Макарівський р-н,  Макарівська селищна рада",Гедз Олена Федорівна,https://public.nazk.gov.ua/declaration/d41c8124-adec-4df0-9bc3-2ab51f2e804c
Київська область,"Макарівський р-н,  Макарівська селищна рада",Коваль Галина Миколаївна,https://public.nazk.gov.ua/declaration/f13374d3-57e1-4cc5-9a5b-64a8a4e50b2e
Київська область,"Макарівський р-н,  Макарівська селищна рада",Круподеря Володимир Миколайович,https://public.nazk.gov.ua/declaration/b8ee18d9-0b77-4cd5-a174-f9612790d922
Київська область,"Макарівський р-н,  Макарівська селищна рада",Очеретюк Андрій Євгенійович,https://public.nazk.gov.ua/declaration/f8124a48-c706-49d0-886e-49b17cbd86bd
Київська область,"Макарівський р-н,  Макарівська селищна рада",Тарнавський Володимир Миколайович,https://public.nazk.gov.ua/declaration/88371ff7-4333-4378-af79-08ff2fa72d2f
Київська область,"Макарівський р-н,  Макарівська селищна рада",Токар Анатолій Павлович,https://public.nazk.gov.ua/declaration/e337a611-9e14-4841-adac-15f783952811
Київська область,"Макарівський р-н,  Макарівська селищна рада",Третяк Олександр Леонідович,https://public.nazk.gov.ua/declaration/2d9ffa8f-91e8-440d-b3bf-1d62b68ddd8b
Київська область,"Макарівський р-н,  Макарівська селищна рада",Щербина Валентина Іванівна,https://public.nazk.gov.ua/declaration/51152f75-75b1-42bb-948c-8993f45470ec
Київська область,Миронівська міська рада,Бондаренко Ігор Васильович,https://public.nazk.gov.ua/declaration/c0651b35-b50b-46f5-8725-40a4099c72bf
Київська область,Миронівська міська рада,Галета Володимир Миколайович,https://public.nazk.gov.ua/declaration/b52b7297-c36f-45f9-a4a0-ff9c3f474946
Київська область,Миронівська міська рада,Дяченко Сергій Миколайович,https://public.nazk.gov.ua/declaration/8047bd26-c6c1-4aba-bfba-0cc2cb13dcde
Київська область,Миронівська міська рада,Марков Олександр Миколайович,https://public.nazk.gov.ua/declaration/fb9a8cf5-fc18-4d72-83e1-0610ce82a652
Київська область,Миронівська міська рада,Осіпчук Наталія Федорівна,https://public.nazk.gov.ua/declaration/41bd46bb-8703-4083-b89b-3dc64148b81c
Київська область,Миронівська міська рада,Ростовський Василь Іванович,https://public.nazk.gov.ua/declaration/3b695c74-3792-41cf-91c2-01c4cd9eefde
Київська область,Миронівська міська рада,Шкапа Світлана Степанівна,https://public.nazk.gov.ua/declaration/4d2e167d-0260-4c4b-a9c5-e89358f95ea6
Київська область,Миронівська районна рада,Бондаренко Леонід Геннадійович,https://public.nazk.gov.ua/declaration/f0736d26-8ca5-4a32-80ae-520f9023acd1
Київська область,Миронівська районна рада,Гончарова Галина Василівна,https://public.nazk.gov.ua/declaration/e0c87a43-5ec4-4b0c-9f1d-e44faf9c6bf9
Київська область,Миронівська районна рада,Господарисько Артур Вікторович,https://public.nazk.gov.ua/declaration/d4d44181-8154-4ee2-8b68-99ab0fcb86af
Київська область,Миронівська районна рада,Даниленко Олександр Юрійович,https://public.nazk.gov.ua/declaration/e3e2a904-efd7-49da-88cf-257151213584
Київська область,Миронівська районна рада,Коваленко Ігор Анатолійович,https://public.nazk.gov.ua/declaration/95d0b92f-a174-4009-902a-ad5218572be3
Київська область,Миронівська районна рада,Кулик Вадим Ігорович,https://public.nazk.gov.ua/declaration/de215ed0-b018-449c-980a-7c4678615db9
Київська область,Миронівська районна рада,Петренко Дмитро Васильович,https://public.nazk.gov.ua/declaration/4545d101-8fef-46d2-b79f-4a0782c09850
Київська область,Миронівська районна рада,Ткаченко Сергій Олександрович,https://public.nazk.gov.ua/declaration/56b99ad0-5795-4f26-99aa-e3de83b2acc4
Київська область,Миронівська районна рада,Усик Валентина Сергіївна,https://public.nazk.gov.ua/declaration/107e061c-353f-4b63-b949-6b3d8a20f849
Київська область,Миронівська районна рада,Шкапа Валерій Петрович,https://public.nazk.gov.ua/declaration/edfdddf6-e7e5-4895-a1de-d3d7b1daca75
Київська область,"м.Ірпінь,  Ворзельська селищна рада",Величко Сергій Євгенійович,https://public.nazk.gov.ua/declaration/27dc9b52-3604-43d6-92cd-0aa4fa2d5ead
Київська область,"м.Ірпінь,  Ворзельська селищна рада",Ситніков Юрій Іванович,https://public.nazk.gov.ua/declaration/1f62aa67-8556-4d4b-900b-290806d01ccb
Київська область,"м.Ірпінь,  Гостомельська селищна рада",Діденко Валерій Миколайович,https://public.nazk.gov.ua/declaration/544fcd02-57eb-4534-be1b-06a0a8b9fbe4
Київська область,"м.Ірпінь,  Гостомельська селищна рада",Дубас Вадим Валерійович,https://public.nazk.gov.ua/declaration/0bdca30e-ed3a-4bf1-9fda-951400ceba76
Київська область,"м.Ірпінь,  Гостомельська селищна рада",Жабченко Сергій Анатолійович,https://public.nazk.gov.ua/declaration/49d5ccb2-ce81-4974-b57b-a2da7575ce4f
Київська область,"м.Ірпінь,  Гостомельська селищна рада",Паламарчук Олег Володимирович,https://public.nazk.gov.ua/declaration/0e04337f-bf65-4fe3-8daf-09b4e4da1c88
